nome,endereco,lat,lon,DS
Waltec Eletrônica,"R. Empresário Paulo Miranda de Oliveira, 915 - Portal do Sol, João Pessoa - PB",-7.148107,-34.815299,DPB3
Chaveiro 24hs,"R. Joao Da Costa Silva, 169 - Mangabeira VII, João Pessoa - PB",-7.1656666,-34.8307917,DPB3
"César Tech - Assistência Técnica Especializada Apple, Android e Acessórios","Av. Hilton Souto Maior - Mangabeira, João Pessoa - PB",-7.163594,-34.8305345,DPB3
CHAVEIRO PRONTIDÃO,"R. Bancário Waldemar de Mesquita Accioly, 1345 - Bancários, João Pessoa - PB",-7.1480835,-34.833576,DPB3
EDITEC - Assistência Técnica,"Rua Jeffson Syrio Ferreira Lima, 60 - Jardim Cidade Universitária, João Pessoa - PB",-7.1521528,-34.8334194,DPB3
Super Chaveiro 24h base de atendimento a domicilio,"R. João Homero da Costa Vilar, 373 - Sala 1 - Bancários, João Pessoa - PB",-7.1444255,-34.8378987,DPB3
Ramos Assistência Técnica,"R. Abelardo Pereira dos Santos, 239 - Bancários, João Pessoa - PB",-7.1475208,-34.8304903,DPB3
CHAVEIRO D.GOMES DOS BANCÁRIOS,"Rua Efigênio Barbosa Silva, Nº 64 - Jardim Cidade Universitária, João Pessoa - PB",-7.1548387,-34.8381534,DPB3
Jcomputer informática,"R. Abelardo Pereira dos Santos, 133b - Bancários, João Pessoa - PB",-7.14614,-34.83064,DPB3
Mano Chaveiro - Chaveiro 24 horas,"R. Josefa Taveira, 245 - Mangabeira, João Pessoa - PB",-7.1640663,-34.8381416,DPB3
"Chaveiro 24 horas - ""A Arte de Fazer Chaves""","Av: Josefa taveira, 1255B - Mangabeira, João Pessoa - PB",-7.173114,-34.8398373,DPB3
Chaves e fechaduras,"R. Abelardo Pereira dos Santos, 63 - Bancários, João Pessoa - PB",-7.1456094,-34.8306034,DPB3
Bancários Gás e água mineral distribuidora,"R. Abelardo Pereira dos Santos, 118 - Bancários, João Pessoa - PB",-7.1460772,-34.8308347,DPB3
MANANCIAL GÁS E ÁGUA,"R. Edson Marinho Ramos, 115 - Mangabeira, João Pessoa - PB",-7.1779777,-34.8261178,DPB3
Império das Águas,"R. Maria da Glória Alves, 501 - Bancários, João Pessoa - PB",-7.148133,-34.8276461,DPB3
Box do João,"R. Bancario Jose Espinola Guedes, 144 - Bancários, João Pessoa - PB",-7.1445206,-34.8388546,DPB3
Paulo Gás,"R. Rita Xavier de Oliveira - Jardim Cidade Universitária, João Pessoa - PB",-7.1708132,-34.836684,DPB3
Vitória gás e água,"R. Maria Mônica Barros de Souza, 149 - Mangabeira, João Pessoa - PB",-7.1734974,-34.8395392,DPB3
Revenda Ultragaz,"Rua Antônio Laurentino Ramos, 158 - Água Fria, João Pessoa - PB",-7.1498905,-34.8487408,DPB3
Mega Lanche,"Av. Pan Nordestina, 39 - Ouro Preto, Olinda - PE",-7.9894043,-34.85565,DPE4
Biana Lanches,"R. Antônieta Guimarães de Andrade, 56 - Jardim Atlântico, Olinda - PE",-7.9706976,-34.8424471,DPE4
Lanchonete A Garagem,"R. Golfinho, 43 - B - Ouro Preto, Olinda - PE",-7.9894842,-34.862082,DPE4
Larica's Lanches,"Av. Carlos de Lima Cavalcante, 1101 - Bairro Novo, Olinda - PE",-7.9948863,-34.8438119,DPE4
JM Lanches (Dudé),"R. Itapuama, 61-111 - Tabajara, Olinda - PE",-7.9733443,-34.8653714,DPE4
Mandy's Açaí,"R. Leonel M Monteiro - Marciel Monteiro, Olinda - PE",-7.9980961,-34.8584093,DPE4
Açaí MilGrau,"Av. Nápoles, 665 - Fragoso, Paulista - PE",-7.9671438,-34.8576087,DPE4
"Nordeste Mix Distribuidora de açaí, cremes e boboniere","Av. Dr. Joaquim Nabuco - Fragoso, Olinda - PE",-7.9808649,-34.857251,DPE4
Açaí BigShow,"R. Sepia, 292 - Ouro Preto, Olinda - PE",-7.9909701,-34.8577931,DPE4
Sorveteria Bacana Rio Doce,"R. Rogaciano de Santana, 571 - Jardim Atlântico, Olinda - PE",-7.9672835,-34.8388068,DPE4
Chaveiro do DIDI,"Av. Fagundes Varela, 721 - Jardim Atlântico, Olinda - PE",-7.9765069,-34.8433024,DPE4
M C Chaveiro,"R. Clidio de Lima Nigro, 11 - Rio Doce, Olinda - PE",-7.9665729,-34.8352142,DPE4
.Flávio Chaves.,"R. Três, 02 - 4° etapa - Rio Doce, Olinda - PE",-7.9675856,-34.8467226,DPE4
Chaveiro di chaves car,"Av. Cel. Frederico Lundgren, 2 - Rio Doce, Olinda - PE",-7.96846,-34.8340205,DPE4
Chaveiro E.C.G,"Av. Carlos de Lima Cavalcante, 1008 - Loja 01 - Bairro Novo, Olinda - PE",-7.995771,-34.843975,DPE4
chaveiro ideal 24 horas,"Av. Fagundes Varela - Casa Caiada, Olinda - PE",-7.9797032,-34.8370674,DPE4
Josué Chaveiro 24 Horas,"Av. Pan Nordestina, 98 - Guadalupe, Olinda - PE",-8.0023758,-34.8558978,DPE4
Raio Burguer,"R. Herculano Bandeira, 54 - Sítio Novo, Olinda - PE",-8.0264898,-34.8732833,DPE4
ND Lanches,"R. Paraná, 103 - Jardim Brasil, Olinda - PE",-8.0083516,-34.8664745,DPE4
Sabor da Ladeira,"R. do Amparo, 301 - Amparo, Olinda - PE",-8.0121388,-34.853686,DPE4
Reparo Center - Assistência Técnica,"R. Peixe Agulha, 351 - Ouro Preto, Olinda - PE",-7.9909177,-34.858061,DPE4
Jailson Lanches,"R. da Mata, 208 - Sapucaia, Olinda - PE",-7.9967044,-34.888672,DPE4
Imperial Assistência Técnica,"Av. Dr. José Augusto Moreira, 975 - Casa 9 - Casa Caiada, Olinda - PE",-7.9871767,-34.8389346,DPE4
Dolbytec,"Av. Fagundes Varela, 445 - Loja 8 - Jardim Atlântico, Olinda - PE",-7.9784389,-34.8399527,DPE4
JB Assistência Técnica,"Rua Carlos Nigro, Av. Dr. José Augusto Moreira, 1145 - Loja 7 - Casa Caiada, Olinda - PE",-7.9827829,-34.8373142,DPE4
New Cell Premium Assistência & Acessórios,"Av. Fagundes Varela, 353 - Loja 07 - Jardim Atlântico, Olinda - PE",-7.9787735,-34.8392815,DPE4
Eletrônica Servi-Tech,"Av. Carlos de Lima Cavalcante, 4124 - Rio Doce, Olinda - PE",-7.9692279,-34.8324386,DPE4
Riquinho Água e Gás,"R. Prof. Marculino Botelho, 110 - Casa Caiada, Olinda - PE",-7.9909306,-34.8448634,DPE4
J.L DISK ÁGUA GÁS,"R. Algodoeiro, 2 - Jatobá, Olinda - PE",-7.9886624,-34.8544298,DPE4
Paixão Roxa Acaiteria,"Água Fria, Recife - PE",-8.0206447,-34.8881764,DPE4
Buda Gás,"R. Beija Flôr, 257 - Jardim Atlântico, Olinda - PE",-7.9679155,-34.8420716,DPE4
Delicia Gelada Sorveteria e Açai,"Avenida Antônio da Costa Azevedo, 16B Jardim Brasil 2, Olinda - PE",-8.0043465,-34.8709244,DPE4
Albuquerque Gás,"R. Dr. Epitácio Rodrigues da Silva, 404 - Bultrins, Olinda - PE",-7.9977123,-34.8504071,DPE4
Tô No Ice,"R. da Regeneração, 764 - Água Fria, Recife - PE",-8.0213791,-34.8869617,DPE4
Luiz Água e Gás,"R. Rútilo, 29 - Jardim Atlântico, Olinda - PE",-7.9740496,-34.8494461,DPE4
Rafa Gás e Água,"R. Catarina Batista de Alencar, 294 - Casa Caiada, Olinda - PE",-7.9888776,-34.8430815,DPE4
Restaurante do Raimundo,"Núcleo Rural Vale do Palha - Lago Norte, Brasília - DF",-15.7276768,-47.8352914,DBS5
Point Alto Açaí,"SMLN Trecho 03 Chácara 11 - Lago Norte, Brasília - DF",-15.7285982,-47.8365671,DBS5
JOHN LANCHONETE,"Varjão Q 6 Lote 03 - Torto, Brasília - DF",-15.7102167,-47.8781208,DBS5
Pastelaria lago norte,"Condomínio Prive I Q 03 - EPPR DF 005 KM 04 Entre Varjão e Água de coco - Lago Norte, Brasília - DF",-15.7216854,-47.8514253,DBS5
Salada Lanches,"SHCGN 710 Bloco H - Asa Norte, Brasília - DF",-15.7576398,-47.8933086,DBS5
SAMPA BURGUER E CIA 🍔🌭🍟🥤😍,"St. de Habitações Individuais Norte CA 7 BLOCO G , LOJA 105 - Lago Norte, Brasília - DF",-15.7190057,-47.887059,DBS5
Lanchonete Sabor Da Roça,"13 - Shln conj. C Quiosque - Asa Norte, Brasília - DF",-15.7365957,-47.8971046,DBS5
Lanchonete Galileia,"SMA Sul trecho 04 Conjunto 06/05, Loja 10 - Asa Sul, Brasília - DF",-15.8299039,-47.949737,DBS5
Restaurante e Lanchonete Tend Tudo,"SMLN MI TR Q7 C1 Lote 074C - Lago Norte, Brasília - DF",-15.7551716,-47.7874186,DBS5
Lanchonete do Ronaldo Cantinho Lanches,"SHN Q. 2 loja 26 - Asa Norte, Brasília - DF",-15.7889633,-47.8866661,DBS5
La Beijú Lanchonete,"Quadra 31 Conjunto E Lote 11, Loja 01 - Paranoá, Brasília - DF",-15.7622115,-47.782829,DBS5
Kiosque Colorado Lanches,"Balão do Colorado Entrada do Lago Oeste Quisque - DF-001, Km-132 - Quiosque 1 - Sobradinho II, Brasília - DF",-15.6865544,-47.8613853,DBS5
Pizzaria La Fabbrica,"CL, SH Região dos Lagos - Sobradinho, Brasília - DF",-15.6915781,-47.8255624,DBS5
SABOR MAR,"SHIN QI 10 - Lago Norte, Brasília - DF",-15.7429142,-47.8520136,DBS5
Lanchonete Dona Dinha,"Condomínio Fazendinha Q 1 - Itapoã, Brasília - DF",-15.752724,-47.7690717,DBS5
LANCHONETE PONTO DO SABOR,"Condomínio Del Lago II QR 301 - Itapoã, Brasília - DF",-15.7468261,-47.7650762,DBS5
FAROL LANCHES,"Rural Bananal - Lago Norte, Brasília - DF",-15.6005827,-47.8649812,DBS5
Laryssa Lanchonete E Confeitaria,"Q 43 Condomínio del Lago I - Itapoã, Brasília - DF",-15.7489507,-47.7727169,DBS5
Lanchonete AROMA & SABOR,"QUADRA 02 CONJUNTO G LOTE 16 - Paranoá, Brasília - DF",-15.7817672,-47.7807569,DBS5
Maná lanches,"54, SHIN CA 5, Brasília - DF",-15.7179394,-47.8848013,DBS5
Arte de Restaurar,"SMLN MI trecho 3 Chácara 2 - Lago Norte, Brasília - DF",-15.7291669,-47.8340936,DBS5
Assistemaq,"SMLN MI 3 lug Conjunto 2 8 - Lago Norte, Brasília - DF",-15.7334822,-47.8433921,DBS5
Poços artesianos Brasilia - Lago Norte,"SMLN, SETOR DE CHACARAS JERIVÁ TRECHO 3 CHACARA 119 - Lago Norte, Brasília - DF",-15.7205434,-47.8402467,DBS5
Eletro Mais Assistência técnica para Eletrodomésticos,"Condomínio Itapuã II QL 4 - Itapoã, Brasília - DF",-15.7506696,-47.7764082,DBS5
Maqseb Assistência técnica-Conserto de Lava e seca Samsung Lg Asa norte Noroeste-Conserto de Geladeira Lago norte/SQN,"Asa Norte CLN 114 bloco c loja 46 - Asa Norte, Brasília - DF",-15.7461942,-47.8919216,DBS5
Master AssistênciaTécnica Conserto de Lava e Seca-Samsumg-LG Asa norte Conserto de maquina de Lava-geladeira-microondas,"Asa Norte CLN 406 bloco b loja 48 - Asa Norte, Brasília - DF",-15.766822,-47.8781294,DBS5
QCONSERT ASSISTÊNCIA TÉCNICA,"Quadra 26 - Paranoá, Brasília - DF",-15.765291,-47.7799989,DBS5
Assistência CN,"Asa Norte CLN 208 Lateral do Prédio, BL B Loja 79 - Asa Norte, Brasília - DF",-15.7636255,-47.8814081,DBS5
Brasília Eletrônica,"bsbeletronica@gmail.com - CLN 307, BL E, Loja 06, Subsolo - Asa Norte, Brasília - DF",-15.7685793,-47.8879376,DBS5
Acel Assistência Técnica,"Condomínio Del Lago I Q 6 Q 41 Conjunto I - Itapoã, Brasília - DF",-15.7492814,-47.7726208,DBS5
Evergreen Informática,"CASA 01 - Cond. RK CJ. Centauros QD. H - Região dos Lagos, Brasília - DF",-15.6906002,-47.8168367,DBS5
Multi Assistência Técnica Eletrônica,"Asa Norte CLN 313 BL C loja 46b - Asa Norte, Brasília - DF",-15.7504373,-47.8932186,DBS5
"JOTA REFRIGERAÇÃO concerto de geladeira,forno eletrico,forno de micro-ondas,máquina de lavar roupas,adegas e muito mais","Asa Norte Comércio Local Norte 211 loja 70 - Asa Norte, Brasília - DF",-15.7516095,-47.8855292,DBS5
Hello-Tec Assistência Técnica,"SHCGN 705 BL F - Plano Piloto, Brasília - DF",-15.7727005,-47.8892799,DBS5
UpRepair - Acessórios e Assistência Técnica iPhone/iPad/MacBook/iMac/Apple Watch,"SHIN CA 01 Bloco A Lote A Loja 118 - Lago Norte, Brasília - DF",-15.7211014,-47.8817033,DBS5
KeDan Cell - Assistência técnica de celulares,"Condomínio Fazendinha Itapoã fazendinha QD 02 CJ N LT 52A LJ 01 - Itapoã, Brasília - DF",-15.7477122,-47.7658832,DBS5
Ds Informática - Assistência Técnica em Notebook - Brasilia,"Shopping Liberty Mall, SCN Q 2 Bloco D Torre A Sala 925 - Asa Norte, Brasília - DF",-15.7868693,-47.8842686,DBS5
AqueService Assistência e Assessoria Técnica Autorizada,"Q, SHCN CL 409 BL A SUBSOLO loja 33 - Asa Norte, Brasília - DF",-15.7599054,-47.8805691,DBS5
Souza Máquinas de lavar e microondas,"Itapõa df - Quadra 29 lote 50 del Lago, Brasília - DF",-15.7499128,-47.7751518,DBS5
Informática do Júnior,"SH. Regiao dos Lagos, Condominio RK Cj. Antares CL 01 Lt 11 Lj 01 - Sobradinho, Brasília - DF",-15.6921234,-47.8261459,DBS5
CARVALHO GÁS,"Del Lago II Condomínio Fazendinha Quadra 02 Conjunto O Lote 36 - Fazendinha, Brasília - DF",-15.7479846,-47.7677013,DBS5
Sérgio's gás e água mineral,"Avenida Comercial, Del Lago II Luart Calçados - Itapoã, Brasília - DF",-15.7490442,-47.7723864,DBS5
DISK GÁS RK,"SH Região dos Lagos CL Condomínio RK - região dos lagos, Brasília - DF",-15.692681,-47.826178,DBS5
Lbs Gás e Água,"Quadra 31 conjunto 23, 05 - Paranoá, Brasília - DF",-15.7625998,-47.7808084,DBS5
Depósito de gás/ Alô gás,"Quadra 2 Conjunto F Casa 20 - Itapoã, Brasília - DF",-15.7566532,-47.7745671,DBS5
disk gas na asa norte e asa sul,"Asa Norte SQN 104 - Asa Norte, Brasília - DF",-15.7755527,-47.882069,DBS5
Ideal Gás,"Condomínio Itapuã I - Itapoã, Brasília - DF",-15.7543999,-47.7700184,DBS5
Império Gás Água e Cia - 24 hr,"ZAP ( 13 - 98133.7608 - Sitios Santa Luzia, Aparecida de Goiânia - GO",-16.7467773,-49.2294935,DBS5
Abaet Comércio e Distribuidora,"St. de Habitações Coletivas e Geminadas Norte 714 lj 2 - Asa Norte, Brasília - DF",-15.747692,-47.8987531,DBS5
Marcos Gás Paranoá Itapoã Paranoá parque Água de coco Mi 13 e condomínio,"Quadra 30 conjunto 22 32 - Paranoá, Brasília - DF",-15.7626111,-47.7802702,DBS5
Útil Gás,"SHCGN 714 - Asa Norte, Brasília - DF",-15.7466749,-47.8975305,DBS5
Ale distribuidora de água mineral e Gás,"VENÂNCIO JUNIOR CONIC, Ed Gilberto Salomão - SDS, TÉRREO LOJA 1, Brasília - DF",-15.7963652,-47.8842175,DBS5
Multigás Paranoá Supergasbrás,"Q 35 - Paranoá, Brasília - DF",-15.765101,-47.7838932,DBS5
Chaveiro lago norte,"LAGO NORTE - Lago Norte, Brasília - DF",-15.7494588,-47.8397855,DBS5
Disk Gás - Asa Norte,"Bloco C - SCLRN 709, Bloco C, Entrada 33, SHCGN 713 B.C, entrada 19 - Asa Norte, Brasília - DF",-15.7501459,-47.8959273,DBS5
Chaveiro Manym 24h,"SHIN - EPPN - QI 9/10, Lote 11, Quiosque 01 - Lago Norte, Brasília - DF",-15.7444341,-47.8505121,DBS5
ESTAÇÃO DAS ÁGUAS - DISTRIBUIDORA DE ÁGUA MINERAL LTDA,"BL C CASA 30 - Plano Piloto, Brasília - DF",-15.7743371,-47.8911744,DBS5
ULTRA CHAVES CHAVEIRO 24 HORAS,"Asa Norte CLN 403 TRAILER/QUIOSQ ESTACIONAMENTO AO LADO DO BIG BOX - Asa Norte, Brasília - DF",-15.7796168,-47.8747756,DBS5
Gás e água mineral,"Asa Sul SQS 404 - Plano Piloto, Brasília - DF",-15.8110682,-47.8882938,DBS5
Chaveiro Colorado 24 horas - Chaveiro em Sobradinho - Chaves codificadas - Portão eletrônico - Fechadura Digital,"Balão do Colorado Entrada do Lago Oeste Quiosque - DF-001, Km-132 - Quiosque 1a - Sobradinho II, Brasília - DF",-15.6866898,-47.8613418,DBS5
DISK GAS SOBRADINHO,"SH Mansões Sobradinho Condomínio Sobradinho Novo Q 33C - Sobradinho II, Brasília - DF",-15.6368969,-47.8346915,DBS5
Chaveiro Batista 24 Horas - Asa Norte,"Asa Norte CLN 410 - Asa Norte, Brasília - DF",-15.7540067,-47.8820673,DBS5
ZÉ DO GÁS - SOBRADINHO,"SH Nova Colina Condomínio Nova Colina II Condomínio Nova Colina 2 Conjunto G n° 2 - Nova Colina, Brasília - DF",-15.6463081,-47.7587336,DBS5
Chaveiro movel 3 irmãos,"Ql 8, Del Lago II Itapoã 2 conjunto I lote 5, Brasília - DF",-15.7490527,-47.7719112,DBS5
Expresso Gás e água guará,"Guará II QI 25 - Guará, Brasília - DF",-15.8359059,-47.9792314,DBS5
Chaveiro super chave,"QUADRA 1 área especial, Del Lago II - Itapoã, Brasília - DF",-15.7518965,-47.7801455,DBS5
Útil Gás,"SHCES Qd 1101 Bloco C lote 05 - Cruzeiro, Brasília - DF",-15.8009665,-47.9390772,DBS5
Chaveiro Asafe 24 Horas,"Asa Norte Comércio Local Norte 109 Bloco A - Asa Norte, Brasília - DF",-15.758815,-47.8870997,DBS5
Chaveiro Lago sul Torres,"St. de Habitações Individuais Sul QI 9 BL A Quiosque Chaveiro - Lago Sul, Brasília - DF",-15.8354661,-47.8809535,DBS5
Chaveiro Plantão 24 Horas,"St. de Habitações Coletivas e Geminadas Norte 714 Bloco G - Plano Piloto, Brasília - DF",-15.7458804,-47.8969884,DBS5
Chaveiro Urgente 24 Horas e Carimbos,"Setor Comercial Norte Q 2 QUIOSQUE - Asa Norte, Brasília - DF",-15.7884517,-47.8840928,DBS5
CHAVEIRO CR - 24 HS,"Condomínio Fazendinha Q 3 Conj. C Lt. 01 - Fazendinha, Brasília - DF",-15.7491467,-47.7651443,DBS5
Chaveiro Amaury Serviço e Solução,"SHCNW SQNW - Noroeste, Brasília - DF",-15.739593,-47.913973,DBS5
Chaveiro Skina da chave,"Condomínio Itapuã II QL 5 - Del lago, Brasília - DF",-15.7502716,-47.7752996,DBS5
Chaveiro Plano B 24h,"Quadra 302 casa 46 - Itapoã, Brasília - DF",-15.745376,-47.761878,DBS5
Chaveiro Plano B 24h,"Quadra 28 conjunto k - Paranoá, Brasília - DF",-15.7686919,-47.7793064,DBS5
Paleta Roxa Açaiteria Brasilia Asa Norte - Açaiteria e Sorveteria Self-Service,"St. de Habitações Coletivas e Geminadas Norte Qd. 702/703 BL C - Asa Norte, Brasília - DF",-15.7812071,-47.889135,DBS5
Chaveiro Popular,"SHCN CLN 303 - Asa Norte, Brasília - DF",-15.7804826,-47.886309,DBS5
Açaiteria | Açai Asa Norte | Açaiteria Asa Norte | Açai com Cupuaçu Asa Norte,"St. de Habitações Coletivas e Geminadas Norte 714 BL G - Asa Norte, Brasília - DF",-15.7455204,-47.897136,DBS5
Chaveiro do paranoa,"Quadra 18 conjunto 12 lote 02 - Paranoá, Brasília - DF",-15.7711249,-47.7795366,DBS5
NA LINHA AÇAÍ,"Condomínio Fazendinha Q 3 - Itapoã, Brasília - DF",-15.749733,-47.7633126,DBS5
Chaveiro Oliveira,"SH Nova Colina CONJUNTO 10 - Plano Piloto, Brasília - DF",-15.6487104,-47.7650244,DBS5
La Nieve | Fábrica de Açaí e Sorvete,"Saa Lote 975 - Plano Piloto, Brasília - DF",-15.7603817,-47.9362895,DBS5
Chaveiro Altas Horas,"Em frente ao edifício omega center, Área especial CCSW 05 - Plano Piloto, Brasília - DF",-15.7953507,-47.9289102,DBS5
Açai Phortella,"Q 17 - Paranoá, Brasília - DF",-15.7710326,-47.7806099,DBS5
Muito Açaí,"QL 6 conjunto D casa 20 itapoa 2 - Itapoa 2, Brasília - DF",-15.7513499,-47.773198,DBS5
Açaí Supreme,"SH Contagem - Sobradinho II, Brasília - DF",-15.6508978,-47.8403138,DBS5
Açaí da Nandinha,"Acamp Rabêlo 5 - Vila Planalto, Brasília - DF",-15.7926101,-47.8509694,DBS5
Amor Gelado Sorvetes e Açaí - Sobradinho,"SH Mansões Sobradinho Condomínio Mini-Chácaras QMS 1B LOTE 39A, LOJA 2 - Sobradinho II, Brasília - DF",-15.6336425,-47.8374265,DBS5
Milk Shake Mix,"Condomínio del Lago I Lote 03 - Itapoã, Brasília - DF",-15.7502767,-47.7776007,DBS5
Saborella Gelato - Asa Norte,"SHCN CL 112 Bloco C Loja 36, SHCN, Brasília - DF",-15.7523433,-47.8899061,DBS5
Pastelaria e Sorveteria Nature Ice Sorvetes e Açaí,"Condomínio Itapuã II QL 2 Conjunto H Lote 18/19 - Itapoã II, Brasília - DF",-15.751368,-47.7782337,DBS5
Maria Pitanga Açai e Sorvetes - Asal Sul,"Asa Sul CLS 315 Bloco D Loja 5 - Asa Sul, Brasília - DF",-15.8268244,-47.9233318,DBS5
Café Ponto de Encontro,"Condomínio Mansões Entre Lagos Comércio local 3 Lote 1 Loja 2 - Itapoã, Brasília - DF",-15.741518,-47.7559955,DBS5
Maria Pitanga Açai e Gelatos - Sudoeste,"St. Sudoeste Superquadra Sudoeste 100 Edifício Vip LOJA 31 - SUDOESTE, Brasília - DF",-15.797406,-47.9181357,DBS5
The Best Açaí Sobradinho,"Setor Oeste AR 6 Conj 2 Lote 1 Loja 1 - Sobradinho II, Brasília - DF",-15.641919,-47.8275896,DBS5
Açaiteria Mix | Açai Sudoeste | Açaiteria Sudoeste | Açai com Cupuaçu Sudoeste,"St. de Industrias Graficas SUDOESTE SIG Quadra 08 Lt.2325/2335 Loja N 2 - atelia ana virginia, Brasília - DF",-15.7953332,-47.9162418,DBS5
"Trilhas da Amazônia / Picolé , Sorvetes e Açaí","Q 8 loja 20 - Sobradinho, Brasília - DF",-15.6454659,-47.8027016,DBS5
delícias geladas,"r. lote 22 anexo região dos lagos, Brasília - DF",-15.6915494,-47.825532,DBS5
AçaíNOSSO,"Av. Principal, 6A - loja 01 - 26 de Setembro, Brasília - DF",-15.7722863,-48.0374701,DBS5
Skina Lanches,"Asa Norte CLN 211 Loja 08 - Asa Norte, Brasília - DF",-15.7517375,-47.8855937,DBS5
Lancheteria 305 Norte,"SHCN CLN 305 - Asa Norte, Brasília - DF",-15.7743543,-47.8869151,DBS5
Cozinha da Alê Nutrição Saudável,"Asa Norte Comércio Local Norte 411 loja 65 - Plano Piloto, Brasília - DF",-15.7531853,-47.8812331,DBS5
Jm Lanches,"Asa Norte SQN 108 - Asa Norte, Brasília - DF",-15.764454,-47.887163,DBS5
Crema Di Latte - Gelateria Asa Norte,"SHCGN CRN 706/707 - Asa Norte, Brasília - DF",-15.7699493,-47.8919453,DBS5
Jolie Sorveteria e Café,"Asa Norte CLN 407 Norte Bloco D loja 34 - Asa Norte, Brasília - DF",-15.7660181,-47.8774793,DBS5
Alô Chaveiro,"CLN 410 Bl. A Quiosque - Asa Norte, Brasília - DF",-15.7540984,-47.8827799,DBS5
Chaveiro 409 Norte (Asa Norte) – Chaveiro 24h Automotivo e Residencial,"Asa Norte CLN 409 BL B - Asa Norte, Brasília - DF",-15.7602157,-47.8801364,DBS5
Chaveiro Asa Norte 407 (Filial Japa Chaveiros),"Asa Norte CLN 407 Quiosque Chaveiro entre Bloco C e D - Asa Norte, Brasília - DF",-15.7660274,-47.8776924,DBS5
Chaveiro Asa Norte,"SHCGN Comércio Residencial Norte 708/709 - Asa Norte, Brasília - DF",-15.7635889,-47.8912956,DBS5
INFOtecdf,"SQN 313 BL `B`, AP 4 - Asa Norte, Brasília - DF",-15.7483091,-47.8927614,DBS5
Honomaq Assistência técnica lava e seca Samsung LG Asa Norte -conserto de geladeira Lago Norte máquina de lavar,"S/N CLN 113 29 - Asa Norte, Brasília - DF",-15.7465621,-47.8911695,DBS5
Restaurante e Lanchonete Sol e Tempero,"Seps 705/905 bloco B loja 03 Centro empresarial Asa Sul 61, 99568.2049, Brasília - DF",-15.8053596,-47.9021076,DBS5
Sky's Burger 106 Sul,"SHCS CLS 106 BL B Loja 17 - Asa Sul, Brasília - DF",-15.8115864,-47.8976886,DBS5
Rei Pão Queijo,"Asa Sul Comércio Local Sul 302 Loja 37 - Asa Sul, Brasília - DF",-15.8008947,-47.8911638,DBS5
Alpendre Lanches,"SRTVS Q. 701, Bloco D, box 40 Ed. Centro Empresarial Brasília Em frente à agência do BB - Asa Sul, Brasília - DF",-15.7971305,-47.8940525,DBS5
Agora Lanchonete,"SCLS Q. 311 - Bloco B - Lj. 13, SHCS, Brasília - DF",-15.8197129,-47.9120545,DBS5
Gelato Borelli Pátio Brasil Shopping,"Setor Comercial Sul Q. 6 - Asa Sul, Brasília - DF",-15.7967577,-47.8921677,DBS5
Davvero Gelato Asa Sul,"Asa Sul CL QD 103 Q, BL C Lj 16 - Asa Sul, Brasília - DF",-15.8066153,-47.8934226,DBS5
MEX Sorvetes e Açaí - Pátio Brasil Shopping,"Praça de Alimentação, C - Scs Quadra 7, Pátio Brasil Shopping - Asa Sul, Brasília - DF",-15.7966779,-47.8922339,DBS5
Kero Gas Asa Norte e Asa Sul,"SHCN CLN 208 BL C - Asa Norte, Brasília - DF",-15.7638761,-47.8806975,DBS5
Premium Distribuidora de Gás Asa Norte,N/A,-15.7632062,-47.887201,DBS5
Chaveiro no Sudoeste - 24 Horas,"Condomínio Edifício Solarium Center - Ccsw 06 lote 1, sala 213, Brasília - DF",-15.7955546,-47.9296536,DBS5
Chaveiro Asa Sul,"Asa Sul CLS 310 BL D - Asa Sul, Brasília - DF",-15.8187396,-47.9125063,DBS5
Shrek Chaveiro 24 Horas,"Asa Sul CLS 407 Ao lado do Havaí, Havaianas - Asa Sul, Brasília - DF",-15.8183286,-47.8961728,DBS5
Chaveiro e Carimbos Abc Sudoeste 24h,"St. Sudoeste Superquadra Sudoeste 102 Quiosque 01, Bloco C - Sudoeste/Octogonal, Brasília - DF",-15.8005196,-47.9236016,DBS5
Chaveiro Palmeiras-24 horas,"SHCS CLS 311 ao lado da Pepe tintas - Asa Sul, Brasília - DF",-15.8196369,-47.9121595,DBS5
